TotalLinesOfCode,TotalSymbols,SymbolsPerLine,Area,AreaPerLine,TotalConnectivity,TotalConnectivityPerLine,FieldConnectivity,FieldConnectivityPerLine,MethodConnectivity,MethodConnectivityPerLine,MethodDeclarationLines,MethodDeclarationSymbols,MethodDeclarationSymbolsPerLine,MethodDeclarationArea,MethodDeclarationDepthPerLine,KeywordContinueTotalCount,KeywordContinueCountPerLine,KeywordForTotalCount,KeywordForCountPerLine,KeywordNewTotalCount,KeywordNewCountPerLine,KeywordSwitchTotalCount,KeywordSwitchCountPerLine,KeywordAssertTotalCount,KeywordAssertCountPerLine,KeywordSynchronizedTotalCount,KeywordSynchronizedCountPerLine,KeywordBooleanTotalCount,KeywordBooleanCountPerLine,KeywordDoTotalCount,KeywordDoCountPerLine,KeywordIfTotalCount,KeywordIfCountPerLine,KeywordThisTotalCount,KeywordThisCountPerLine,KeywordBreakTotalCount,KeywordBreakCountPerLine,KeywordDoubleTotalCount,KeywordDoubleCountPerLine,KeywordThrowTotalCount,KeywordThrowCountPerLine,KeywordByteTotalCount,KeywordByteCountPerLine,KeywordElseTotalCount,KeywordElseCountPerLine,KeywordCaseTotalCount,KeywordCaseCountPerLine,KeywordInstanceofTotalCount,KeywordInstanceofCountPerLine,KeywordReturnTotalCount,KeywordReturnCountPerLine,KeywordTransientTotalCount,KeywordTransientCountPerLine,KeywordCatchTotalCount,KeywordCatchCountPerLine,KeywordIntTotalCount,KeywordIntCountPerLine,KeywordShortTotalCount,KeywordShortCountPerLine,KeywordTryTotalCount,KeywordTryCountPerLine,KeywordCharTotalCount,KeywordCharCountPerLine,KeywordFinalTotalCount,KeywordFinalCountPerLine,KeywordFinallyTotalCount,KeywordFinallyCountPerLine,KeywordLongTotalCount,KeywordLongCountPerLine,KeywordStrictfpTotalCount,KeywordStrictfpCountPerLine,KeywordFloatTotalCount,KeywordFloatCountPerLine,KeywordSuperTotalCount,KeywordSuperCountPerLine,KeywordWhileTotalCount,KeywordWhileCountPerLine,label
2,120,60.0,0,0.0,0,0.0,0,0.0,0,0.0,41,1727,42.1219512195122,38,0.9268292682926832,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.5,0,0.0,0,0.0,0,0.0,1,0.5,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,1
23,1047,45.52173913043478,7,0.304347826086956,1,0.035714285714285,1,0.035714285714285,0,0.0,132,5448,41.27272727272727,189,1.431818181818181,0,0.0,0,0.0,4,0.142857142857142,0,0.0,2,0.071428571428571,0,0.0,2,0.071428571428571,0,0.0,2,0.071428571428571,0,0.0,0,0.0,0,0.0,0,0.0,2,0.071428571428571,1,0.035714285714285,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0
64,3428,53.5625,214,3.34375,6,0.09375,2,0.03125,4,0.0625,66,3532,53.51515151515152,282,4.272727272727272,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.015625,0,0.0,10,0.15625,2,0.03125,0,0.0,0,0.0,0,0.0,0,0.0,8,0.125,0,0.0,1,0.015625,15,0.234375,0,0.0,2,0.03125,0,0.0,0,0.0,2,0.03125,0,0.0,3,0.046875,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,1
8,502,62.75,0,0.0,0,0.0,0,0.0,0,0.0,24,1366,56.91666666666666,21,0.875,0,0.0,0,0.0,2,0.166666666666666,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.083333333333333,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0
1,27,27.0,0,0.0,0,0.0,0,0.0,0,0.0,30,1225,40.833333333333336,27,0.9,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0
6,247,41.16666666666666,0,0.0,4,0.6666666666666661,3,0.5,1,0.166666666666666,36,1557,43.25,59,1.638888888888888,0,0.0,0,0.0,1,0.166666666666666,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,0.333333333333333,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,1
8,626,78.25,0,0.0,3,0.214285714285714,2,0.142857142857142,1,0.071428571428571,139,6494,46.71942446043165,240,1.7266187050359711,0,0.0,0,0.0,8,0.5714285714285711,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,0.142857142857142,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0
11,420,38.18181818181818,0,0.0,0,0.0,0,0.0,0,0.0,40,1981,49.525,37,0.925,0,0.0,0,0.0,0,0.0,0,0.0,8,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0
2,142,71.0,0,0.0,1,0.25,1,0.25,0,0.0,11,443,40.27272727272727,7,0.636363636363636,0,0.0,0,0.0,0,0.0,0,0.0,1,0.25,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0
2,74,37.0,0,0.0,0,0.0,0,0.0,0,0.0,74,2873,38.82432432432432,181,2.445945945945946,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.5,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,1
10,438,43.8,0,0.0,9,0.818181818181818,9,0.818181818181818,0,0.0,48,1906,39.708333333333336,77,1.604166666666666,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,5,0.454545454545454,0,0.0,0,0.0,0,0.0,5,0.454545454545454,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0
2,119,59.5,0,0.0,2,0.6666666666666661,2,0.6666666666666661,0,0.0,45,2040,45.333333333333336,52,1.155555555555555,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0
4,184,46.0,0,0.0,0,0.0,0,0.0,0,0.0,27,947,35.07407407407408,23,0.8518518518518511,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0
12,652,54.333333333333336,0,0.0,1,0.066666666666666,0,0.0,1,0.066666666666666,94,4798,51.04255319148936,126,1.340425531914893,0,0.0,0,0.0,0,0.0,0,0.0,11,0.7333333333333331,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0
6,571,95.16666666666669,0,0.0,0,0.0,0,0.0,0,0.0,54,3866,71.5925925925926,51,0.944444444444444,0,0.0,0,0.0,0,0.0,0,0.0,6,0.5,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0
2,141,70.5,0,0.0,1,0.5,0,0.0,1,0.5,10,506,50.6,11,1.1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,1
1,73,73.0,0,0.0,0,0.0,0,0.0,0,0.0,57,2926,51.333333333333336,54,0.9473684210526312,0,0.0,0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,1
1,40,40.0,0,0.0,0,0.0,0,0.0,0,0.0,35,1100,31.428571428571427,31,0.8857142857142851,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,1.0,0,0,0,0.0,0,0.0,0,0.0,1
2,72,36.0,0,0.0,0,0.0,0,0.0,0,0.0,23,813,35.34782608695652,28,1.217391304347826,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,1,0.5,0,0.0,1
37,1431,38.67567567567568,64,1.729729729729729,1,0.027027027027027,0,0.0,1,0.027027027027027,63,2246,35.65079365079365,179,2.841269841269841,0,0.0,2,0.054054054054054,4,0.108108108108108,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,7,0.189189189189189,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.027027027027027,0,0.0,0,0.0,2,0.054054054054054,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,0.054054054054054,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,1
1,85,85.0,0,0.0,0,0.0,0,0.0,0,0.0,7,422,60.285714285714285,4,0.5714285714285711,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,2.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,1
6,303,50.5,0,0.0,2,0.333333333333333,2,0.333333333333333,0,0.0,21,874,41.61904761904762,18,0.8571428571428571,0,0.0,0,0.0,2,0.333333333333333,0,0.0,1,0.166666666666666,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0
45,1574,34.977777777777774,52,1.155555555555555,2,0.044444444444444,0,0.0,2,0.044444444444444,48,1674,34.875,97,2.020833333333333,0,0.0,2,0.044444444444444,3,0.066666666666666,0,0.0,0,0.0,0,0.0,0,0.0,2,0.044444444444444,6,0.133333333333333,0,0.0,0,0.0,0,0.0,1,0.022222222222222,0,0.0,1,0.022222222222222,0,0.0,0,0.0,0,0.0,0,0.0,2,0.044444444444444,1,0.022222222222222,0,0.0,1,0.022222222222222,0,0.0,1,0.022222222222222,1,0.022222222222222,0,0.0,0,0,0,0.0,0,0.0,1,0.022222222222222,1
1,46,46.0,0,0.0,0,0.0,0,0.0,0,0.0,27,1670,61.851851851851855,71,2.629629629629629,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0
65,2915,44.84615384615385,147,2.261538461538461,20,0.294117647058823,16,0.235294117647058,4,0.058823529411764,141,5803,41.15602836879432,485,3.439716312056737,0,0.0,1,0.014705882352941,10,0.147058823529411,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,14,0.205882352941176,8,0.117647058823529,0,0.0,0,0.0,6,0.088235294117647,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,0.029411764705882,0,0.0,0,0.0,2,0.029411764705882,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0
13,516,39.69230769230769,1,0.076923076923076,2,0.153846153846153,1,0.076923076923076,1,0.076923076923076,19,739,38.89473684210526,16,0.842105263157894,0,0.0,0,0.0,2,0.153846153846153,0,0.0,5,0.384615384615384,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.076923076923076,0,0.0,3,0.23076923076923,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0
1,72,72.0,0,0.0,2,2.0,2,2.0,0,0.0,8,260,32.5,1,0.125,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,1
3,172,57.333333333333336,0,0.0,1,0.333333333333333,1,0.333333333333333,0,0.0,16,660,41.25,12,0.75,0,0.0,0,0.0,1,0.333333333333333,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.333333333333333,0,0.0,0,0.0,2,0.6666666666666661,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,1
16,749,46.8125,6,0.375,7,0.4375,3,0.1875,4,0.25,36,1869,51.91666666666666,102,2.833333333333333,0,0.0,1,0.0625,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,4,0.25,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.0625,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,1
5,339,67.8,0,0.0,4,0.8,2,0.4,2,0.4,22,1257,57.13636363636363,56,2.545454545454545,0,0.0,0,0.0,3,0.6000000000000001,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.2,0,0,0,0.0,0,0.0,0,0.0,1
2,99,49.5,0,0.0,0,0.0,0,0.0,0,0.0,13,632,48.61538461538461,3,0.23076923076923,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,1
14,404,28.857142857142858,15,1.071428571428571,1,0.0625,0,0.0,1,0.0625,38,1649,43.39473684210526,154,4.052631578947368,0,0.0,1,0.0625,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3,0.1875,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.0625,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,0.125,0,0,0,0.0,0,0.0,0,0.0,0
1,83,83.0,0,0.0,0,0.0,0,0.0,0,0.0,9,490,54.44444444444444,6,0.6666666666666661,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0
3,122,40.66666666666666,0,0.0,3,1.0,2,0.6666666666666661,1,0.333333333333333,10,317,31.7,7,0.7000000000000001,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.333333333333333,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.333333333333333,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,1
53,2018,38.075471698113205,85,1.60377358490566,9,0.169811320754716,5,0.094339622641509,4,0.075471698113207,631,30746,48.72583201267829,1602,2.538827258320126,0,0.0,2,0.037735849056603,1,0.018867924528301,0,0.0,0,0.0,0,0.0,0,0.0,1,0.018867924528301,10,0.188679245283018,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.018867924528301,0,0.0,0,0.0,5,0.094339622641509,0,0.0,3,0.056603773584905,9,0.169811320754716,0,0.0,4,0.075471698113207,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,1
10,587,58.7,0,0.0,0,0.0,0,0.0,0,0.0,24,1486,61.91666666666666,57,2.375,0,0.0,0,0.0,5,0.384615384615384,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0
3,191,63.66666666666666,0,0.0,2,0.5,1,0.25,1,0.25,80,4735,59.1875,221,2.7625,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.25,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0
11,533,48.45454545454545,0,0.0,0,0.0,0,0.0,0,0.0,32,1381,43.15625,29,0.90625,0,0.0,0,0.0,1,0.071428571428571,0,0.0,2,0.142857142857142,0,0.0,0,0.0,2,0.142857142857142,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0
8,509,63.625,0,0.0,3,0.23076923076923,1,0.076923076923076,2,0.153846153846153,49,2476,50.53061224489796,46,0.9387755102040812,0,0.0,0,0.0,1,0.076923076923076,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0
64,2645,41.328125,143,2.234375,6,0.088235294117647,5,0.073529411764705,1,0.014705882352941,67,2701,40.3134328358209,207,3.08955223880597,2,0.029411764705882,2,0.029411764705882,0,0.0,1,0.014705882352941,0,0.0,0,0.0,0,0.0,0,0.0,6,0.088235294117647,4,0.058823529411764,4,0.058823529411764,0,0.0,0,0.0,0,0.0,0,0.0,14,0.205882352941176,0,0.0,0,0.0,0,0.0,3,0.044117647058823,0,0.0,0,0.0,1,0.014705882352941,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,1,0.014705882352941,0
12,524,43.66666666666666,32,2.666666666666666,1,0.083333333333333,1,0.083333333333333,0,0.0,19,811,42.68421052631579,47,2.473684210526316,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.083333333333333,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,0.166666666666666,0,0.0,0,0.0,2,0.166666666666666,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,1
2,188,94.0,0,0.0,2,0.5,0,0.0,2,0.5,6,338,56.333333333333336,3,0.5,0,0.0,0,0.0,0,0.0,0,0.0,1,0.25,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0
4,184,46.0,0,0.0,1,0.2,0,0.0,1,0.2,25,827,33.08,22,0.88,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0
2,118,59.0,0,0.0,1,0.5,1,0.5,0,0.0,5,190,38.0,2,0.4,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.5,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,1
1,58,58.0,0,0.0,1,0.5,1,0.5,0,0.0,10,316,31.6,8,0.8,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0
3,274,91.33333333333331,0,0.0,1,0.333333333333333,0,0.0,1,0.333333333333333,15,800,53.333333333333336,4,0.266666666666666,0,0.0,0,0.0,1,0.333333333333333,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.333333333333333,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,1
2,123,61.5,0,0.0,1,0.5,0,0.0,1,0.5,10,457,45.7,11,1.1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,1
3,208,69.33333333333333,0,0.0,3,0.6000000000000001,2,0.4,1,0.2,35,1456,41.6,43,1.228571428571428,0,0.0,0,0.0,1,0.2,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0
1,67,67.0,0,0.0,1,0.333333333333333,0,0.0,1,0.333333333333333,26,917,35.26923076923077,55,2.115384615384615,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,1,0.333333333333333,0,0.0,0
1,65,65.0,0,0.0,0,0.0,0,0.0,0,0.0,26,786,30.23076923076923,28,1.076923076923076,0,0.0,0,0.0,1,0.333333333333333,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.333333333333333,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0
19,1772,93.26315789473684,0,0.0,0,0.0,0,0.0,0,0.0,39,2885,73.97435897435898,36,0.923076923076923,0,0.0,0,0.0,0,0.0,0,0.0,12,0.307692307692307,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.025641025641025,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0
